phenotype,metabolite,n,nm,nf,n_outlier,p_age,p_sex,p_bmi,p,beta
hct_vena_mean,M696,106,56,50,1,0.273834738574441,1.40809740913783e-06,0.0131330731947409,0.000226268098457515,1.11560995309278
hct_vena_mean,M697,105,55,50,0,0.139985785146961,2.79397932944927e-08,0.0143672514339678,0.0162795859860967,0.977869625884742
hct_vena_mean,M698,107,57,50,0,0.0896586782623063,6.8373045509115e-09,0.0124977530504464,0.0363868598074617,0.834461795776824
hct_vena_mean,M699,106,56,50,1,0.265535534598115,3.94111688361226e-06,0.0393727504060025,7.9969670961221e-05,1.22929335005249
hct_vena_mean,M700,106,56,50,1,0.305851024438812,7.39433164752169e-07,0.0109589412949536,0.000135015453338061,1.18284100129924
hct_vena_mean,M701,107,57,50,0,0.101710541714607,2.68861209892905e-08,0.02226092612011,0.00185447167325292,1.23932381687041
hct_vena_mean,M704,107,57,50,0,0.113575354625977,3.12456042340128e-08,0.0254880530254193,0.00262100236693965,1.20323074975775
hct_vena_mean,M705,107,57,50,0,0.106480990754907,1.9504669843935e-08,0.0240890343194198,0.0052317036197206,1.16036100327909
hct_vena_mean,M707,106,57,49,0,0.0796593794087731,3.95597454073124e-09,0.023314271260228,0.04340152034902,0.805655142924715
hct_vena_mean,M708,107,57,50,0,0.238822312312112,2.79301737248321e-12,0.0153797145543284,0.000180353822548909,1.2514402091197
hct_vena_mean,M709,103,53,50,0,0.153835246420056,1.85450547892377e-11,0.0161072346111776,3.93673116794152e-05,1.33345755404164
hct_vena_mean,M710,107,57,50,0,0.269872143480537,1.48865305196934e-12,0.0162893636782906,0.000120302005381606,1.34431627389581
hct_vena_mean,M711,106,56,50,1,0.134584948839279,1.59101512054863e-06,0.0494575447871088,3.27386422088167e-06,1.55181432130729
hct_vena_mean,M715,106,57,49,1,0.0476385382569011,2.90403655215878e-06,0.015072107909473,0.00820352631486065,0.838302684925573
hct_vena_mean,M716,107,57,50,0,0.243643034278553,1.65174989790178e-06,0.0108709958502182,1.62924678918608e-05,1.67502689031287
hct_vena_mean,M728,106,57,49,1,0.0755309903244642,1.24914136016124e-10,0.0139527948484489,0.0482898657640757,0.63112609235537
hct_vena_mean,M735,107,57,50,0,0.248293288696365,9.67817087091169e-07,0.0606837991121315,1.50367398594093e-07,1.81122234237163
hct_vena_mean,M748,107,57,50,0,0.0505928673714886,4.78154120265626e-10,0.0217662977494043,0.0108574326727165,0.963087019606466
hct_vena_mean,M752,107,57,50,0,0.0331263174854257,1.69686471652614e-10,0.035318190768172,0.0170755378786578,-0.975157903911349
hct_vena_mean,M753,107,57,50,0,0.239866156968533,8.19090001926321e-10,0.0121322809551603,2.01481037939655e-05,1.434857398194
hct_vena_mean,M754,107,57,50,0,0.195941439316503,1.09881683093171e-10,0.0127169065574421,0.0469425605718612,0.598969371272539
hct_vena_mean,M755,107,57,50,0,0.185561679393658,9.55339045852426e-11,0.0187080151523344,0.0097907455011737,0.840531891901157
hct_vena_mean,M758,106,56,50,1,0.208756047811453,4.61827754984389e-05,0.042771201838524,0.00272474133766217,0.77188267483365
hct_vena_mean,M766,107,57,50,0,0.116104898674272,3.90282928686737e-08,0.0300084848958143,0.00081126935398897,1.32742934259418
hct_vena_mean,M767,107,57,50,0,0.107988984818973,4.16263416977013e-08,0.0278485927590451,0.000754229286024303,1.40009647583146
hct_vena_mean,M768,107,57,50,0,0.116576897847584,4.35506476899433e-08,0.029620546612381,0.000898865390851221,1.35299355788609
hct_vena_mean,M769,106,57,49,0,0.122887909124272,6.86752653468843e-08,0.0378013759520215,0.000758717466754561,1.18767839022409
hct_vena_mean,M771,102,55,47,1,0.00904575388689878,1.19545087312388e-09,0.0149140787150411,0.0289478250727285,0.697167803557332
hct_vena_mean,M772,107,57,50,0,0.121481679512372,2.87571065516267e-08,0.0287430860353925,0.00145837432658578,1.27085544943029
hct_vena_mean,M779,107,57,50,0,0.705771340708932,1.51420952664617e-08,0.0517620427467547,4.52344379206427e-08,2.22639227289303
hct_vena_mean,M780,107,57,50,0,0.15731281381022,8.63068677027083e-09,0.0106218712259267,0.00287087696366681,-1.16527172408703
hct_vena_mean,M783,106,56,50,1,0.254928947047142,6.62855164608716e-07,0.0139903637740921,0.000379249258939533,1.05019685746622
hct_vena_mean,M784,106,56,50,1,0.225294813657432,1.44513657252894e-06,0.0294024468507098,0.000191182716242332,1.13943587391763
hct_vena_mean,M785,103,55,48,1,0.261878265817808,1.2513233102573e-06,0.0221326662146459,0.000219162140180135,1.13930113273669
hct_vena_mean,M786,105,55,50,0,0.197035114137232,1.88553660671825e-08,0.00839885776213886,0.00585133296940616,1.06894102041936
hct_vena_mean,M787,98,53,45,0,0.0215088801220788,1.25476167248536e-09,0.0747111897572716,0.00270518198128929,0.901546721651488
hct_vena_mean,M788,106,56,50,1,0.166567585745941,2.18361789592638e-07,0.0255380627768519,3.85226479766003e-06,1.3887469478541
hct_vena_mean,M789,105,55,50,0,0.139849897611009,3.60360268492401e-08,0.0121086353124485,0.0237009197678673,0.981575219280687
hct_vena_mean,M790,106,56,50,0,0.0976449473483995,1.62359857967435e-08,0.0186525380543064,0.0473127918499764,0.875532363061203
hct_vena_mean,M806,107,57,50,0,0.12317866449502,3.22596875985157e-08,0.0242038608333663,0.00267784845177636,1.24530911840923
hct_vena_mean,M807,107,57,50,0,0.126116957906362,2.72900777330835e-08,0.0347389528053221,0.00219994974042975,1.3671412723154
hct_vena_mean,M808,107,57,50,0,0.0707258640409287,0.000849859424206223,0.262413469111969,3.67942229610262e-05,1.96015071194358
hct_vena_mean,M812,107,57,50,0,0.099236628022336,2.88902867899126e-08,0.0245356207554138,0.00563175637966091,1.29353408875733
hct_vena_mean,M822,106,57,49,0,0.088697926844537,6.60737299946911e-09,0.0115820568606291,0.0357293463834602,0.823631051242688
hct_vena_mean,M825,107,57,50,0,0.0977693577367542,8.96742197990909e-08,0.0327390881948487,2.84543811244481e-05,2.00323378614491
hct_vena_mean,M827,104,56,48,0,0.0750423036097919,8.39137971268524e-08,0.0191547022440332,0.00150949917203295,1.09062496487625
hct_vena_mean,M828,107,57,50,0,0.100229278000166,4.51774249610935e-07,0.0262197640503821,8.37363939408313e-06,1.88015908325597
hct_vena_mean,M831,107,57,50,0,0.11175547814957,8.55556729724293e-08,0.0300761955184553,2.49767840703074e-05,1.76074729062067
hct_vena_mean,M835,84,51,33,1,0.0121437434654747,1.48721303769656e-09,0.00700530764609256,0.0238426833141462,0.678786415363027
hct_vena_mean,M842,107,57,50,0,0.050626561133096,6.20948886601766e-07,0.0253148193904109,0.00368784766898826,-1.36633802404672
hct_vena_mean,M845,106,57,49,1,0.0105590824764883,2.00937093375248e-10,0.0190870753568701,0.0403341107834135,0.602014367203342
hct_vena_mean,M847,106,57,49,1,0.0108224145841736,2.11925888936344e-10,0.0178361534923831,0.0436468038633004,0.639169107747079
hct_vena_mean,M848,105,56,49,1,0.0102177591474501,1.52808978034888e-10,0.0164572958858115,0.0495745083831302,0.581254164957445
hct_vena_mean,M852,106,57,49,1,0.0111563354612228,2.01990215707236e-10,0.0183527140443718,0.043698364470673,0.597439143886553
hct_vena_mean,M860,107,57,50,0,0.0415132209605314,4.82491986456982e-08,0.0107162189967027,0.0122048484417986,0.827054801316587
hct_vena_mean,M867,106,56,50,1,0.369217313292965,1.8205746107593e-05,0.051949888701142,3.03425010021866e-05,1.37523005014677
hct_vena_mean,M871,107,57,50,0,0.0812751502015136,7.87286000862722e-08,0.0190089920269758,0.0061514974714689,0.950442182475325
hct_vena_mean,M880,107,57,50,0,0.0386459233704128,3.85938130428794e-11,0.0384835336192873,0.00206145669102752,1.17014626569275
hct_vena_mean,M882,106,57,49,1,0.0809497169384655,7.34625414459544e-11,0.0445196210110555,0.0292506936581278,0.544045781842428
hct_vena_mean,M885,107,57,50,0,0.101954770999161,1.47540494608578e-07,0.0167109200820786,0.00165042628442092,1.01857475297669
hct_vena_mean,M886,107,57,50,0,0.0982044170675963,1.09660158218771e-07,0.0186228534310317,0.00201516358678453,0.974712574902939
hct_vena_mean,M887,107,57,50,0,0.0976982638234999,1.69629713316978e-07,0.0166510525401852,0.00203731808914357,1.03463458859136
hct_vena_mean,M888,107,57,50,0,0.0897324416892896,1.73339887716027e-07,0.0222121823533501,0.00226000009494566,1.04937984300117
hct_vena_mean,M889,107,57,50,0,0.319153934285842,4.43035832564321e-08,0.016033621080273,1.95074163388904e-06,1.70330142792186
hct_vena_mean,M890,101,53,48,2,0.0691799420785262,1.35311655025807e-10,0.0951640717581545,0.0145272526381935,0.965172509994561
hct_vena_mean,M893,107,57,50,0,0.140295053039507,1.96207231436873e-07,0.0478925655578534,0.000542513915581616,1.317939801803
hct_vena_mean,M894,107,57,50,0,0.125114803315575,1.82939795448808e-07,0.0331632040329876,0.000948054821435582,1.27245717417865
hct_vena_mean,M895,107,57,50,0,0.0870499519371924,1.57529583165079e-07,0.0373940846565991,0.000421841555568455,1.39582528416741
hct_vena_mean,M898,107,57,50,0,0.0744663911662376,2.40897242999827e-10,0.0114704682020066,0.0440811001763643,0.725892771795092
hct_vena_mean,M899,103,55,48,0,0.010430895309488,1.15552671808511e-07,0.0126400694670582,0.0223605753431447,0.744346025553162
hct_vena_mean,M912,105,55,50,0,0.113545689259444,1.51696949724623e-09,0.00910446722044799,0.0162117162458328,1.01576721914032
hct_vena_mean,M934,107,57,50,0,0.172929436590843,1.6507198094284e-07,0.0134471688891808,0.000256968736799053,1.34337371095757
hct_vena_mean,M940,107,57,50,0,0.309111183896493,1.37410245176182e-05,0.0300103948312441,2.86898618692209e-06,1.49635581600426
hct_vena_mean,M947,107,57,50,0,0.392118496378387,1.77640440107799e-05,0.0258259060813346,2.22392453197095e-06,1.46583598016759
hct_vena_mean,M952,89,50,39,1,0.0231999989875136,2.3856617484606e-07,0.105401013003697,0.00389539428293269,0.292030336097788
hct_vena_mean,M958,30,15,15,0,0.0550732747702033,0.268246727986139,0.0131252110482922,0.00381950700710411,0.53089966270344
hct_vena_mean,M959,107,57,50,0,0.0871615154725451,2.79744610139351e-08,0.0198324514727828,0.0160172750563991,0.808511683921781
hct_vena_mean,M960,107,57,50,0,0.0847638684179598,7.76539738414023e-08,0.0378135873972015,0.0140332382101925,0.8504056146588
hct_vena_mean,M970,107,57,50,0,0.0743380008168179,2.4190744286385e-08,0.0325667603477375,0.00116029936158485,0.964346433406176
hct_vena_mean,M978,106,56,50,1,0.0734621855845468,7.02845829828936e-07,0.0592320450243831,0.000352892173206997,1.20896612268073
hct_vena_mean,M979,107,57,50,0,0.0867727482969355,1.86395369642356e-07,0.017875516708853,0.00486473822455557,0.904385382257873
hct_vena_mean,M980,107,57,50,0,0.41885233997849,0.000238040368611733,0.0413611775643079,9.5846782683404e-07,1.88709454367075
hct_vena_mean,M981,107,57,50,0,0.0226771686171457,6.06321778644437e-11,0.0245145096689588,0.0167355178604948,-1.10609305513151
hct_vena_mean,M982,107,57,50,0,0.163835173624494,2.9213358227461e-07,0.0442450467352326,6.89116379905909e-05,1.4665797010443
hct_vena_mean,M983,107,57,50,0,0.18114503325381,7.9384186186593e-08,0.0124796813320943,0.000154329183947296,1.26891371844487
hct_vena_mean,M984,107,57,50,0,0.398498340035388,0.000135780840650676,0.0295701107555782,1.54325663762891e-06,1.66117396433744
hct_vena_mean,M985,107,57,50,0,0.427323872967732,0.000147493684536006,0.0219459924403534,1.73648060662163e-06,1.75279138466488
hct_vena_mean,M987,107,57,50,0,0.113513263894137,1.33309899973216e-07,0.0462814175568869,7.61153157151919e-05,1.33610782554714
hct_vena_mean,M990,107,57,50,0,0.377560745372197,7.95850329165835e-05,0.0104201956207953,1.84650829701264e-06,1.83436281560242
hct_vena_mean,M991,107,57,50,0,0.358755717158755,0.000131247085658765,0.017589605166704,1.58055810744056e-06,1.97858323952731
hct_vena_mean,M992,107,57,50,0,0.327017366323844,5.29028516915391e-05,0.0332144318312097,2.29501684235939e-05,1.4940805437136
hct_vena_mean,M998,107,57,50,0,0.0844973860790506,1.48839943721332e-06,0.0206455505966757,0.00128330476288399,1.2767123637253
hct_vena_mean,M1001,45,35,10,0,0.809652208546827,0.131272195023726,0.818635159441395,0.0224093369780678,1.36071651750966
hct_vena_mean,M1008,107,57,50,0,0.0796214259860649,4.95544714360117e-08,0.0485754317638065,0.00238045009191264,0.464654323129434
hct_vena_mean,M1010,106,57,49,1,0.0832930119012965,2.31378012715463e-10,0.0118783728616692,6.21764155275451e-06,1.24257205437432
hct_vena_mean,M1011,102,56,46,0,0.0348385834561295,8.18079373539937e-11,0.0132407096111557,4.29394165625145e-05,1.22295780078129
hct_vena_mean,M1012,107,57,50,0,0.0456616196594402,1.13894440001248e-10,0.0229120014031713,0.033831706187984,0.835048226999496
hct_vena_mean,M1015,107,57,50,0,0.0909661533084265,8.78882772120587e-09,0.0426814121382784,6.03901981492418e-08,2.10737688278844
hct_vena_mean,M1018,102,54,48,1,0.0957637534006155,3.35432176401557e-08,0.0166866569345897,0.0457890776472803,0.478610026434885
hct_vena_mean,M1020,107,57,50,0,0.104675505504538,1.42504133950222e-10,0.0161833788972442,0.0390388801005494,0.642870849221322
hct_vena_mean,M1024,107,57,50,0,0.111081155569233,8.54612556136025e-11,0.0208670734533846,0.0142170936940115,0.564589451336812
hct_vena_mean,M1034,107,57,50,0,0.0412880895476296,0.0042705790257324,0.121205500362832,5.10487115557626e-13,2.35630782073326
hct_vena_mean,M1043,107,57,50,0,0.0702225069865147,1.56129727286338e-10,0.010675048069113,0.0389254379240023,0.673912547513984
hct_vena_mean,M1044,107,57,50,0,0.0706543193390925,1.29646345115639e-10,0.00966677841424217,0.0467161394577108,0.642466143413056
hct_vena_mean,M1045,107,57,50,0,0.0706346036070272,1.37225330818112e-10,0.00966055052480726,0.0411495843909808,0.708415456904533
hct_vena_mean,M1046,107,57,50,0,0.0702944485505606,1.08313403032433e-10,0.00892043405220781,0.0209665407353894,0.786834833403475
hct_vena_mean,M1048,107,57,50,0,0.0690578568068759,1.20105803982745e-10,0.009789567773052,0.0389501384540877,0.687423650979472
hct_vena_mean,M1050,107,57,50,0,0.0607682866364272,1.00315537008141e-10,0.0101570030065063,0.0460184361029169,0.71848483890663
hct_vena_mean,M1053,107,57,50,0,0.0820747080900242,1.3998303891234e-07,0.0220868130339111,0.00468920109493067,0.996720631988254
hct_vena_mean,M1055,107,57,50,0,0.0623711494138607,1.70184291717316e-06,0.0569160730719223,0.0150420480723785,1.03739573830028
hct_vena_mean,M1058,107,57,50,0,0.0855053825990818,1.58676953043254e-07,0.0271447123358613,0.00360697827194377,1.00158977323324
hct_vena_mean,M1063,107,57,50,0,0.202221910347964,5.09028070005613e-09,0.0215594674364953,0.0251828043815289,0.546825472262678
hct_vena_mean,M1070,107,57,50,0,0.926942051874404,0.000798763571435411,0.110902701357604,6.54038714802005e-14,2.33144396045763
hct_vena_mean,M1076,107,57,50,0,0.0806038129000999,1.83462730579931e-06,0.0539573446718439,0.0104408120759188,1.22240443220716
hct_vena_mean,M1079,106,57,49,1,0.187860820319224,3.85695977486789e-10,0.132819562782139,0.00737685649488121,0.773101448836672
hct_vena_mean,M1093,85,44,41,1,0.163357919948188,0.000464898931041026,0.522184167778295,0.0451990118503596,1.00705185974445
hct_vena_mean,M1095,107,57,50,0,0.0081187547310213,2.26081493111523e-07,0.0292323884584649,0.000644745542192804,1.28734168452055
hct_vena_mean,M1096,107,57,50,0,0.00682254812370636,9.01287571179639e-08,0.0468283019616562,0.000419902225364861,1.2438605960572
hct_vena_mean,M1106,106,56,50,1,0.161595161395205,6.63754775990911e-09,0.0104963592852355,2.66812206391514e-06,1.57215155139598
hct_vena_mean,M1108,107,57,50,0,0.0382132444281711,1.85990519821072e-10,0.0285447325665721,0.00122487613507725,0.900809753203069
hct_vena_mean,M1111,88,46,42,0,0.171091304481788,3.73755395655444e-09,0.320026080723051,0.0178325067111897,-1.3338728650267
hct_vena_mean,M1113,107,57,50,0,0.102678230685708,1.82934567882754e-07,0.0149073157528072,0.00274229649986353,-1.32443139176265
hct_vena_mean,M1114,107,57,50,0,0.0348152757143721,1.43516277468102e-08,0.0331472368249584,0.00282060245980448,-1.31895427016472
hct_vena_mean,M1116,107,57,50,0,0.413601548658373,0.000215354901990387,0.0472308954166329,1.16143376398292e-06,1.83901328701382
hct_vena_mean,M1117,107,57,50,0,0.371894199747798,9.95105398244675e-05,0.0437556585953351,1.70626013129871e-06,1.6466111338275
hct_vena_mean,M1118,107,57,50,0,0.0930263764885272,2.0628969973456e-09,0.0192007806866375,0.0100800923083586,0.93809392323606
hct_vena_mean,M1119,107,57,50,0,0.431130366834758,7.14307149891569e-05,0.0206316355066841,1.54686644778888e-06,1.8473218817736
hct_vena_mean,M1120,107,57,50,0,0.412397531138246,8.49141578261952e-05,0.0261546672641717,2.18317215849154e-06,1.82035677994483
hct_vena_mean,M1121,107,57,50,0,0.216401242094202,7.95273766015885e-07,0.00731535289654236,0.00016453762146762,1.37549762131078
hct_vena_mean,M1122,107,57,50,0,0.254806538895122,0.000180388223929352,0.114142024419421,6.09319277175827e-06,1.58036415147805
hct_vena_mean,M1123,107,57,50,0,0.375082776504779,0.000207398983365688,0.0798318563897545,1.03769298679939e-05,1.62868238791409
hct_vena_mean,M1124,107,57,50,0,0.416879299418571,0.000200431213795115,0.0444844054766967,1.98492761862176e-06,1.7583170885744
hct_vena_mean,M1125,107,57,50,0,0.44968682286995,0.000100557379062572,0.0250860406251458,3.45324651921205e-06,1.76392741350408
hct_vena_mean,M1126,107,57,50,0,0.174474464268338,7.87689957925949e-05,0.0857733214369892,2.26416652241916e-05,1.57623311796865
hct_vena_mean,M1127,107,57,50,0,0.00877319480771204,3.66356105677012e-06,0.0260219330315373,0.0354922366618505,0.922477603999471
hct_vena_mean,M1128,106,56,50,0,0.0531779618922401,1.8544594671347e-10,0.0309587377401351,9.64209157692111e-05,1.39296552636053
hct_vena_mean,M1138,102,53,49,1,0.0628801143091593,1.21768961871016e-10,0.0325895856372781,0.000989082741557544,1.28212079213724
hct_vena_mean,M1153,106,56,50,0,0.0479697393483985,7.08823575812678e-11,0.0240729704315556,0.000105006977711184,1.25333548705597
hct_vena_mean,M1163,107,57,50,0,0.317273576313531,0.00194333863547291,0.0123501013412845,2.69219357447706e-07,2.43716067680239
hct_vena_mean,M1164,107,57,50,0,0.282921409392056,0.00196473127718694,0.0144061419599424,2.58437350247711e-07,2.42382198334187
hct_vena_mean,M1165,107,57,50,0,0.197239530453949,0.00128876918492827,0.0364558854704089,1.09880830349035e-06,2.14602033644298
hct_vena_mean,M1166,107,57,50,0,0.248112196838249,0.00103782527913174,0.029327179368766,1.21822080917498e-05,1.91800612941621
hct_vena_mean,M1168,107,57,50,0,0.230154783106146,0.00226376259353463,0.0332717489700932,2.57473338862898e-07,2.26831764428377
hct_vena_mean,M1169,107,57,50,0,0.262741375591863,0.000630818803298879,0.0305698287186503,1.15668395308632e-06,2.04801443180206
hct_vena_mean,M1170,107,57,50,0,0.184051434733283,0.00015240050133047,0.0251923695743095,1.11214217239887e-06,1.92610928297496
